ApplNo	DrugName	
203874	AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM	
203874	AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM	
203874	AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM	
203874	AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM	
203874	AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM	
203874	AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM	
203874	AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM	
203874	AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM	
203874	AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM	
203877	DOCETAXEL	
203877	DOCETAXEL	
203883	ADENOSINE	
203883	ADENOSINE	
203884	AMIODARONE HYDROCHLORIDE	
203885	AMIODARONE HYDROCHLORIDE	
203887	DAPSONE	
203887	DAPSONE	
203890	SODIUM FLUORIDE F-18	
203893	OMEGA-3-ACID ETHYL ESTERS	
203894	METOPROLOL SUCCINATE	
203894	METOPROLOL SUCCINATE	
203894	METOPROLOL SUCCINATE	
203894	METOPROLOL SUCCINATE	
203895	BUPIVACAINE HYDROCHLORIDE PRESERVATIVE FREE	
203895	BUPIVACAINE HYDROCHLORIDE PRESERVATIVE FREE	
203895	BUPIVACAINE HYDROCHLORIDE PRESERVATIVE FREE	
203896	EPLERENONE	
203896	EPLERENONE	
203897	PARICALCITOL	
203897	PARICALCITOL	
203897	PARICALCITOL	
203898	TEMOZOLOMIDE	
203898	TEMOZOLOMIDE	
203898	TEMOZOLOMIDE	
203898	TEMOZOLOMIDE	
203898	TEMOZOLOMIDE	
203898	TEMOZOLOMIDE	
203899	NIACIN	
203899	NIACIN	
203900	TACROLIMUS	
203901	DEXTROAMPHETAMINE SULFATE	
203901	DEXTROAMPHETAMINE SULFATE	
203901	DEXTROAMPHETAMINE SULFATE	
203902	FLUDEOXYGLUCOSE F18	
203904	FLUDEOXYGLUCOSE F18	
203906	ARIPIPRAZOLE	
203907	DONEPEZIL HYDROCHLORIDE	
203907	DONEPEZIL HYDROCHLORIDE	
203908	ARIPIPRAZOLE	
203908	ARIPIPRAZOLE	
203908	ARIPIPRAZOLE	
203908	ARIPIPRAZOLE	
203908	ARIPIPRAZOLE	
203908	ARIPIPRAZOLE	
203911	FLUDEOXYGLUCOSE F18	
203912	SODIUM FLUORIDE F-18	
203916	DISULFIRAM	
203916	DISULFIRAM	
203918	SODIUM PHENYLBUTYRATE	
203920	FLUDEOXYGLUCOSE F18	
203922	SODIUM NITRITE	
203923	SODIUM THIOSULFATE	
203924	PRIMAQUINE PHOSPHATE	
203927	ACYCLOVIR SODIUM	
203927	ACYCLOVIR SODIUM	
203928	POLYETHYLENE GLYCOL 3350	
203928	POLYETHYLENE GLYCOL 3350	
203929	DOXERCALCIFEROL	
203929	DOXERCALCIFEROL	
203931	EZETIMIBE	
203933	AMMONIA N 13	
203935	FLUDEOXYGLUCOSE F18	
203936	SODIUM FLUORIDE F-18	
203937	FLUDEOXYGLUCOSE F18	
203938	AMMONIA N 13	
203939	FOSAPREPITANT DIMEGLUMINE	
203942	FLUDEOXYGLUCOSE F18	
203946	FLUDEOXYGLUCOSE F18	
203950	OXACILLIN SODIUM	
203950	OXACILLIN SODIUM	
203952	DUOPA	
203955	ROPIVACAINE HYDROCHLORIDE	
203957	LANSOPRAZOLE	
203957	LANSOPRAZOLE	
203959	TEMOZOLOMIDE	
203959	TEMOZOLOMIDE	
203959	TEMOZOLOMIDE	
203959	TEMOZOLOMIDE	
203959	TEMOZOLOMIDE	
203960	MEGESTROL ACETATE	
203962	SILDENAFIL CITRATE	
203962	SILDENAFIL CITRATE	
203962	SILDENAFIL CITRATE	
203963	SILDENAFIL CITRATE	
203965	MIGLITOL	
203965	MIGLITOL	
203965	MIGLITOL	
203966	NEBIVOLOL HYDROCHLORIDE	
203966	NEBIVOLOL HYDROCHLORIDE	
203966	NEBIVOLOL HYDROCHLORIDE	
203966	NEBIVOLOL HYDROCHLORIDE	
203967	ESCITALOPRAM OXALATE	
203968	SODIUM FLUORIDE F-18	
203969	BUPROPION HYDROCHLORIDE	
203969	BUPROPION HYDROCHLORIDE	
203969	BUPROPION HYDROCHLORIDE	
203971	XOFIGO	
203972	DEXMEDETOMIDINE HYDROCHLORIDE	
203974	METRONIDAZOLE	
203974	METRONIDAZOLE	
203975	ANORO ELLIPTA	
203976	COLCHICINE	
203981	ADAPALENE	
203983	FELODIPINE	
203983	FELODIPINE	
203983	FELODIPINE	
203985	AFINITOR DISPERZ	
203985	AFINITOR DISPERZ	
203985	AFINITOR DISPERZ	
203987	IBANDRONATE SODIUM	
203988	SILDENAFIL CITRATE	
203990	FLUDEOXYGLUCOSE F18	
203991	BIMATOPROST	
203993	ONFI	
203994	FLUDEOXYGLUCOSE F18	
203995	DICLOFENAC SODIUM AND MISOPROSTOL	
203995	DICLOFENAC SODIUM AND MISOPROSTOL	
204002	LAMIVUDINE	
204003	DESVENLAFAXINE SUCCINATE	
204003	DESVENLAFAXINE SUCCINATE	
204004	EPZICOM	
204005	LAMIVUDINE AND ZIDOVUDINE	
204009	DESVENLAFAXINE	
204009	DESVENLAFAXINE	
204010	OXYBUTYNIN CHLORIDE	
204010	OXYBUTYNIN CHLORIDE	
204010	OXYBUTYNIN CHLORIDE	
204011	VALSARTAN	
204011	VALSARTAN	
204011	VALSARTAN	
204011	VALSARTAN	
204016	ZOLEDRONIC ACID	
204019	FENOFIBRATE	
204019	FENOFIBRATE	
204020	DESVENLAFAXINE SUCCINATE	
204020	DESVENLAFAXINE SUCCINATE	
204021	OXYCODONE HYDROCHLORIDE	
204021	OXYCODONE HYDROCHLORIDE	
204021	OXYCODONE HYDROCHLORIDE	
204021	OXYCODONE HYDROCHLORIDE	
204021	OXYCODONE HYDROCHLORIDE	
204022	ROPINIROLE HYDROCHLORIDE	
204022	ROPINIROLE HYDROCHLORIDE	
204022	ROPINIROLE HYDROCHLORIDE	
204022	ROPINIROLE HYDROCHLORIDE	
204022	ROPINIROLE HYDROCHLORIDE	
204022	ROPINIROLE HYDROCHLORIDE	
204022	ROPINIROLE HYDROCHLORIDE	
204023	DEXMEDETOMIDINE HYDROCHLORIDE	
204026	POMALYST	
204026	POMALYST	
204026	POMALYST	
204026	POMALYST	
204028	DESVENLAFAXINE SUCCINATE	
204028	DESVENLAFAXINE SUCCINATE	
204029	CLOFARABINE	
204030	AMOXICILLIN	
204030	AMOXICILLIN	
204031	XARTEMIS XR	
204033	MEMANTINE HYDROCHLORIDE	
204037	OXYCODONE HYDROCHLORIDE	
204040	AMIKACIN SULFATE	
204041	ZOLMITRIPTAN	
204041	ZOLMITRIPTAN	
204042	INVOKANA	
204042	INVOKANA	
204043	MYCOPHENOLATE MOFETIL HYDROCHLORIDE	
204048	RILUZOLE	
204051	ZOLEDRONIC ACID	
204052	ACETAMINOPHEN	
204053	MORPHINE SULFATE	
204054	MECAMYLAMINE HYDROCHLORIDE	
204055	EPINASTINE HYDROCHLORIDE	
204057	NORGESTIMATE AND ETHINYL ESTRADIOL	
204058	LISINOPRIL AND HYDROCHLOROTHIAZIDE	
204058	LISINOPRIL AND HYDROCHLOROTHIAZIDE	
204058	LISINOPRIL AND HYDROCHLOROTHIAZIDE	
204060	FOSAMPRENAVIR CALCIUM	
204061	QUARTETTE	
204063	TECFIDERA	
204063	TECFIDERA	
204065	DESVENLAFAXINE SUCCINATE	
204065	DESVENLAFAXINE SUCCINATE	
204065	DESVENLAFAXINE SUCCINATE	
204068	OMEPRAZOLE AND SODIUM BICARBONATE	
204068	OMEPRAZOLE AND SODIUM BICARBONATE	
204071	SODIUM POLYSTYRENE SULFONATE	
204071	SODIUM POLYSTYRENE SULFONATE	
204072	METHYLPREDNISOLONE	
204074	DAPSONE	
204074	DAPSONE	
204076	MYCOPHENOLATE MOFETIL	
204077	MYCOPHENOLATE MOFETIL	
204078	BLOXIVERZ	
204078	BLOXIVERZ	
204079	MOXIFLOXACIN HYDROCHLORIDE	
204082	DESVENLAFAXINE SUCCINATE	
204082	DESVENLAFAXINE SUCCINATE	
204083	DESVENLAFAXINE SUCCINATE	
204085	OXYCODONE HYDROCHLORIDE	
204086	BENDAMUSTINE HYDROCHLORIDE	
204086	BENDAMUSTINE HYDROCHLORIDE	
204087	CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE	
204090	RIZATRIPTAN BENZOATE	
204090	RIZATRIPTAN BENZOATE	
204092	OXYCODONE HYDROCHLORIDE	
204093	MONTELUKAST SODIUM	
204093	MONTELUKAST SODIUM	
204094	ARIPIPRAZOLE	
204095	DESVENLAFAXINE SUCCINATE	
204095	DESVENLAFAXINE SUCCINATE	
204096	ASTAGRAF XL	
204096	ASTAGRAF XL	
204096	ASTAGRAF XL	
204097	CHILDREN'S FEXOFENADINE HYDROCHLORIDE ALLERGY	
204097	FEXOFENADINE HYDROCHLORIDE ALLERGY	
204097	FEXOFENADINE HYDROCHLORIDE ALLERGY	
204100	CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE	
204100	CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE	
204100	CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE	
204101	RIFAMPIN	
204104	BENDAMUSTINE HYDROCHLORIDE	
204104	BENDAMUSTINE HYDROCHLORIDE	
204106	METOPROLOL SUCCINATE	
204106	METOPROLOL SUCCINATE	
204106	METOPROLOL SUCCINATE	
204106	METOPROLOL SUCCINATE	
204107	VANCOMYCIN HYDROCHLORIDE	
204107	VANCOMYCIN HYDROCHLORIDE	
204111	ARIPIPRAZOLE	
204111	ARIPIPRAZOLE	
204111	ARIPIPRAZOLE	
204111	ARIPIPRAZOLE	
204111	ARIPIPRAZOLE	
204111	ARIPIPRAZOLE	
204114	MEKINIST	
204114	MEKINIST	
204114	MEKINIST	
204115	METHYLPHENIDATE HYDROCHLORIDE	
204115	METHYLPHENIDATE HYDROCHLORIDE	
204115	METHYLPHENIDATE HYDROCHLORIDE	
204117	ZIPRASIDONE HYDROCHLORIDE	
204117	ZIPRASIDONE HYDROCHLORIDE	
204117	ZIPRASIDONE HYDROCHLORIDE	
204117	ZIPRASIDONE HYDROCHLORIDE	
204118	INDOMETHACIN SODIUM	
204119	EFAVIRENZ, LAMIVUDINE, AND TENOFOVIR DISOPROXIL FUMARATE	
204120	ARGATROBAN	
204125	VANCOMYCIN HYDROCHLORIDE	
204125	VANCOMYCIN HYDROCHLORIDE	
204130	FOSAMPRENAVIR CALCIUM	
204132	DICLOFENAC SODIUM	
204133	PIOGLITAZONE HYDROCHLORIDE	
204133	PIOGLITAZONE HYDROCHLORIDE	
204133	PIOGLITAZONE HYDROCHLORIDE	
204134	PAROXETINE HYDROCHLORIDE	
204134	PAROXETINE HYDROCHLORIDE	
204134	PAROXETINE HYDROCHLORIDE	
204135	SODIUM SULFATE; POTASSIUM SULFATE; MAGNESIUM SULFATE	
204137	OMEPRAZOLE AND SODIUM BICARBONATE	
204138	ZOLEDRONIC ACID	
204139	MEROPENEM	
204139	MEROPENEM	
204141	TOPICORT	
204144	METFORMIN HYDROCHLORIDE AND  SITAGLIPTIN PHOSPHATE	
204144	METFORMIN HYDROCHLORIDE AND  SITAGLIPTIN PHOSPHATE	
204144	METFORMIN HYDROCHLORIDE AND  SITAGLIPTIN PHOSPHATE	
204147	PROCHLORPERAZINE EDISYLATE	
204150	DESVENLAFAXINE	
204150	DESVENLAFAXINE	
204152	OMEPRAZOLE MAGNESIUM	
204153	LUZU	
204154	IVERMECTIN	
204158	LAMOTRIGINE	
204158	LAMOTRIGINE	
204158	LAMOTRIGINE	
204158	LAMOTRIGINE	
204161	METOPROLOL SUCCINATE	
204161	METOPROLOL SUCCINATE	
204161	METOPROLOL SUCCINATE	
204161	METOPROLOL SUCCINATE	
204164	TELMISARTAN	
204164	TELMISARTAN	
204164	TELMISARTAN	
204165	CLOPIDOGREL BISULFATE	
204165	CLOPIDOGREL BISULFATE	
204168	FETZIMA	
204168	FETZIMA	
204168	FETZIMA	
204168	FETZIMA	
204169	TELMISARTAN AND HYDROCHLOROTHIAZIDE	
204169	TELMISARTAN AND HYDROCHLOROTHIAZIDE	
204169	TELMISARTAN AND HYDROCHLOROTHIAZIDE	
204170	ZOLPIDEM TARTRATE	
204170	ZOLPIDEM TARTRATE	
204171	ARIPIPRAZOLE	
204172	DESVENLAFAXINE SUCCINATE	
204172	DESVENLAFAXINE SUCCINATE	
204178	NIACIN	
204179	RABEPRAZOLE SODIUM	
204180	AMILORIDE HYDROCHLORIDE	
204193	DOCETAXEL	
204193	DOCETAXEL	
204195	BUTALBITAL, ASPIRIN AND CAFFEINE	
204197	CELECOXIB	
204197	CELECOXIB	
204197	CELECOXIB	
204200	ADRENALIN	
204203	QUETIAPINE FUMARATE	
204203	QUETIAPINE FUMARATE	
204203	QUETIAPINE FUMARATE	
204203	QUETIAPINE FUMARATE	
204203	QUETIAPINE FUMARATE	
204205	METOPROLOL TARTRATE	
204209	ACETAMINOPHEN, CAFFEINE AND DIHYDROCODEINE BITARTRATE	
204210	POTASSIUM CHLORIDE	
204210	POTASSIUM CHLORIDE	
204213	FYAVOLV	
204213	FYAVOLV	
204216	KETOROLAC TROMETHAMINE	
204216	KETOROLAC TROMETHAMINE	
204217	ZOLEDRONIC ACID	
204221	TELMISARTAN AND HYDROCHLOROTHIAZIDE	
204221	TELMISARTAN AND HYDROCHLOROTHIAZIDE	
204221	TELMISARTAN AND HYDROCHLOROTHIAZIDE	
204222	IBANDRONATE SODIUM	
204223	MORPHINE SULFATE	
204223	MORPHINE SULFATE	
204223	MORPHINE SULFATE	
204223	MORPHINE SULFATE	
204223	MORPHINE SULFATE	
204226	CHILDREN'S CETIRIZINE HYDROCHLORIDE ALLERGY	
204227	GATIFLOXACIN	
204228	OMEPRAZOLE AND SODIUM BICARBONATE	
204228	OMEPRAZOLE AND SODIUM BICARBONATE	
204229	ZOLPIDEM TARTRATE	
204229	ZOLPIDEM TARTRATE	
204230	BENDAMUSTINE HYDROCHLORIDE	
204232	ZOLMITRIPTAN	
204232	ZOLMITRIPTAN	
204233	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	
204233	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	
204233	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	
204234	DOXYCYCLINE	
204234	DOXYCYCLINE	
204234	DOXYCYCLINE	
204236	NORETHINDRONE ACETATE	
204237	RABEPRAZOLE SODIUM	
204238	GRANISETRON HYDROCHLORIDE	
204238	GRANISETRON HYDROCHLORIDE	
204239	LINEZOLID	
204242	ZUBSOLV	
204242	ZUBSOLV	
204242	ZUBSOLV	
204242	ZUBSOLV	
204242	ZUBSOLV	
204242	ZUBSOLV	
204243	INDOMETHACIN	
204251	SIMBRINZA	
204253	QUETIAPINE FUMARATE	
204253	QUETIAPINE FUMARATE	
204253	QUETIAPINE FUMARATE	
204253	QUETIAPINE FUMARATE	
204255	TESTOSTERONE	
204262	DUTASTERIDE	
204264	FLUDEOXYGLUCOSE F18	
204266	DEXMETHYLPHENIDATE HYDROCHLORIDE	
204266	DEXMETHYLPHENIDATE HYDROCHLORIDE	
204266	DEXMETHYLPHENIDATE HYDROCHLORIDE	
204266	DEXMETHYLPHENIDATE HYDROCHLORIDE	
204266	DEXMETHYLPHENIDATE HYDROCHLORIDE	
204266	DEXMETHYLPHENIDATE HYDROCHLORIDE	
204266	DEXMETHYLPHENIDATE HYDROCHLORIDE	
204268	TESTOSTERONE	
204272	DESOXIMETASONE	
204275	BREO ELLIPTA	
204275	BREO ELLIPTA	
204278	HYDROMORPHONE HYDROCHLORIDE	
204278	HYDROMORPHONE HYDROCHLORIDE	
204278	HYDROMORPHONE HYDROCHLORIDE	
204278	HYDROMORPHONE HYDROCHLORIDE	
204279	HYDROXYZINE HYDROCHLORIDE	
204279	HYDROXYZINE HYDROCHLORIDE	
204279	HYDROXYZINE HYDROCHLORIDE	
204284	ZOLMITRIPTAN	
204284	ZOLMITRIPTAN	
204285	IMATINIB MESYLATE	
204285	IMATINIB MESYLATE	
204286	NAFTIN	
204287	EFAVIRENZ; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE	
204290	MONTELUKAST SODIUM	
204291	CARBIDOPA	
204292	DUTASTERIDE	
204293	DONEPEZIL HYDROCHLORIDE	
204296	DROSPIRENONE AND ETHINYL ESTRADIOL	
204299	ZOLPIDEM TARTRATE	
204299	ZOLPIDEM TARTRATE	
204300	VAZCULEP	
204300	VAZCULEP	
204300	VAZCULEP	
204304	FINASTERIDE	
204307	VITUZ	
204308	EPANED KIT	
204309	PHENYTOIN SODIUM	
204310	RALOXIFENE HYDROCHLORIDE	
204311	ABACAVIR AND LAMIVUDINE	
204312	LEVETIRACETAM	
204313	ACYCLOVIR	
204314	ACYCLOVIR	
204314	ACYCLOVIR	
204315	SODIUM FLUORIDE F-18	
204318	PHENTERMINE HYDROCHLORIDE	
204318	PHENTERMINE HYDROCHLORIDE	
204319	OLANZAPINE	
204319	OLANZAPINE	
204319	OLANZAPINE	
204319	OLANZAPINE	
204319	OLANZAPINE	
204319	OLANZAPINE	
204320	OLANZAPINE	
204320	OLANZAPINE	
204320	OLANZAPINE	
204320	OLANZAPINE	
204323	LEVOCETIRIZINE DIHYDROCHLORIDE	
204325	ADZENYS ER	
204326	ADZENYS XR-ODT	
204326	ADZENYS XR-ODT	
204326	ADZENYS XR-ODT	
204326	ADZENYS XR-ODT	
204326	ADZENYS XR-ODT	
204326	ADZENYS XR-ODT	
204327	PARICALCITOL	
204327	PARICALCITOL	
204327	PARICALCITOL	
204328	SODIUM FLUORIDE F-18	
204330	DEXTROAMPHETAMINE SULFATE	
204330	DEXTROAMPHETAMINE SULFATE	
204331	EZETIMIBE	
204333	FLUDEOXYGLUCOSE F18	
204336	ZOLMITRIPTAN	
204336	ZOLMITRIPTAN	
204339	RIZATRIPTAN BENZOATE	
204339	RIZATRIPTAN BENZOATE	
204343	DULOXETINE HYDROCHLORIDE	
204343	DULOXETINE HYDROCHLORIDE	
204343	DULOXETINE HYDROCHLORIDE	
204351	SODIUM FLUORIDE F-18	
204352	AMMONIA N 13	
204353	INVOKAMET	
204353	INVOKAMET	
204353	INVOKAMET	
204353	INVOKAMET	
204354	MESALAMINE	
204356	AMMONIA N 13	
204359	CLOPIDOGREL BISULFATE	
204363	AMIFOSTINE	
204366	AMMONIA N 13	
204367	ZOLEDRONIC ACID	
204368	OXALIPLATIN	
204368	OXALIPLATIN	
204368	OXALIPLATIN	
204369	STIVARGA	
204370	VRAYLAR	
204370	VRAYLAR	
204370	VRAYLAR	
204370	VRAYLAR	
204371	GRISEOFULVIN, ULTRAMICROSIZE	
204371	GRISEOFULVIN, ULTRAMICROSIZE	
204372	QUININE SULFATE	
204373	DUTASTERIDE	
204375	ZIPRASIDONE HYDROCHLORIDE	
204375	ZIPRASIDONE HYDROCHLORIDE	
204375	ZIPRASIDONE HYDROCHLORIDE	
204375	ZIPRASIDONE HYDROCHLORIDE	
204376	DUTASTERIDE	
204378	OXALIPLATIN	
204378	OXALIPLATIN	
204380	DAPSONE	
204380	DAPSONE	
204383	BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE	
204384	SIRTURO	
204385	FLUDEOXYGLUCOSE F18	
204392	OLOPATADINE HYDROCHLORIDE	
204394	MINOCYCLINE HYDROCHLORIDE	
204394	MINOCYCLINE HYDROCHLORIDE	
204394	MINOCYCLINE HYDROCHLORIDE	
204394	MINOCYCLINE HYDROCHLORIDE	
204395	SODIUM PHENYLBUTYRATE	
204398	PILOCARPINE HYDROCHLORIDE	
204398	PILOCARPINE HYDROCHLORIDE	
204398	PILOCARPINE HYDROCHLORIDE	
204399	VOGELXO	
204399	VOGELXO	
204400	PANTOPRAZOLE SODIUM	
204402	TENOFOVIR DISOPROXIL FUMARATE	
204402	TENOFOVIR DISOPROXIL FUMARATE	
204402	TENOFOVIR DISOPROXIL FUMARATE	
204402	TENOFOVIR DISOPROXIL FUMARATE	
204403	RIVASTIGMINE	
204403	RIVASTIGMINE	
204403	RIVASTIGMINE	
204404	METHOCARBAMOL	
204405	BORTEZOMIB	
204406	TOPOTECAN HYDROCHLORIDE	
204406	TOPOTECAN HYDROCHLORIDE	
204407	OXYCODONE AND ACETAMINOPHEN	
204407	OXYCODONE AND ACETAMINOPHEN	
204407	OXYCODONE AND ACETAMINOPHEN	
204407	OXYCODONE AND ACETAMINOPHEN	
204410	OPSUMIT	
204412	DELZICOL	
204414	PHENTERMINE HYDROCHLORIDE	
204415	TELMISARTAN	
204415	TELMISARTAN	
204415	TELMISARTAN	
204418	FOLIC ACID	
204421	TRAMADOL HYDROCHLORIDE	
204421	TRAMADOL HYDROCHLORIDE	
204421	TRAMADOL HYDROCHLORIDE	
204426	TAYTULLA	
204427	KERYDIN	
204431	BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE	
204431	BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE	
204433	DIAZEPAM	
204435	NEOMYCIN SULFATE	
204437	SODIUM FLUORIDE F-18	
204440	SODIUM FLUORIDE F-18	
204441	JYNARQUE	
204441	JYNARQUE	
204441	JYNARQUE	
204441	JYNARQUE	
204441	JYNARQUE	
204442	PROBUPHINE	
204445	LITHIUM CARBONATE	
204446	DOXYCYCLINE	
204446	DOXYCYCLINE	
204446	DOXYCYCLINE	
204447	TRINTELLIX	
204447	TRINTELLIX	
204447	TRINTELLIX	
204447	TRINTELLIX	
204453	MINOCYCLINE HYDROCHLORIDE	
204453	MINOCYCLINE HYDROCHLORIDE	
204453	MINOCYCLINE HYDROCHLORIDE	
204453	MINOCYCLINE HYDROCHLORIDE	
204453	MINOCYCLINE HYDROCHLORIDE	
204453	MINOCYCLINE HYDROCHLORIDE	
204453	MINOCYCLINE HYDROCHLORIDE	
204453	MINOCYCLINE HYDROCHLORIDE	
204455	AMMONIA N 13	
204457	AMMONIA N 13	
204459	OXYMORPHONE HYDROCHLORIDE	
204459	OXYMORPHONE HYDROCHLORIDE	
204461	COLCHICINE	
204462	SODIUM FLUORIDE F-18	
204463	FLUDEOXYGLUCOSE F18	
204464	SODIUM FLUORIDE F-18	
204465	AMMONIA N 13	
204467	ALLOPURINOL	
204467	ALLOPURINOL	
204469	IBUPROFEN	
204472	FLUDEOXYGLUCOSE F18	
204473	MYCOPHENOLATE MOFETIL HYDROCHLORIDE	
204475	FENOFIBRATE	
204475	FENOFIBRATE	
204476	PRIMAQUINE PHOSPHATE	
204485	VASOSTRICT	
204485	VASOSTRICT	
204491	RALOXIFENE HYDROCHLORIDE	
204494	LIDOCAINE HYDROCHLORIDE	
204496	AMMONIA N 13	
204497	SODIUM FLUORIDE F-18	
204498	FLUDEOXYGLUCOSE F18	
204502	IBANDRONATE SODIUM	
204503	ZOLPIDEM TARTRATE	
204503	ZOLPIDEM TARTRATE	
204504	FESOTERODINE FUMARATE	
204504	FESOTERODINE FUMARATE	
204505	LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE; NEVIRAPINE	
204506	AMMONIA N 13	
204507	FEXOFENADINE HYDROCHLORIDE ALLERGY	
204507	FEXOFENADINE HYDROCHLORIDE ALLERGY	
204507	FEXOFENADINE HYDROCHLORIDE HIVES	
204507	FEXOFENADINE HYDROCHLORIDE HIVES	
204508	CLINOLIPID 20%	
204510	AMMONIA N 13	
204511	LEVETIRACETAM	
204511	LEVETIRACETAM	
204512	FLUDEOXYGLUCOSE F18	
204513	SODIUM FLUORIDE F-18	
204514	AMMONIA N 13	
204515	AMMONIA N 13	
204516	BRISDELLE	
204517	SODIUM FLUORIDE F-18	
204519	CELECOXIB	
204519	CELECOXIB	
204519	CELECOXIB	
204519	CELECOXIB	
204520	GEMCITABINE HYDROCHLORIDE	
204520	GEMCITABINE HYDROCHLORIDE	
204521	PIMOZIDE	
204521	PIMOZIDE	
204522	PHENOXYBENZAMINE HYDROCHLORIDE	
204525	FLUDEOXYGLUCOSE F18	
204528	LAMIVUDINE	
204528	LAMIVUDINE	
204530	SODIUM FLUORIDE F-18	
204531	FLUDEOXYGLUCOSE F18	
204532	OLOPATADINE HYDROCHLORIDE	
204534	DEXMETHYLPHENIDATE HYDROCHLORIDE	
204534	DEXMETHYLPHENIDATE HYDROCHLORIDE	
204534	DEXMETHYLPHENIDATE HYDROCHLORIDE	
204535	AMMONIA N 13	
204536	LINEZOLID	
204538	ZIDOVUDINE	
204539	AMMONIA N 13	
204541	SODIUM FLUORIDE F-18	
204542	SODIUM FLUORIDE F-18	
204546	FLUDEOXYGLUCOSE F18	
204547	AMMONIA N 13	
204548	BUDESONIDE	
204549	GEMCITABINE HYDROCHLORIDE	
204549	GEMCITABINE HYDROCHLORIDE	
204549	GEMCITABINE HYDROCHLORIDE	
204550	AMIODARONE HYDROCHLORIDE	
204553	COLPREP KIT	
204555	CYCLOPHOSPHAMIDE	
204555	CYCLOPHOSPHAMIDE	
204555	CYCLOPHOSPHAMIDE	
204559	PEG-3350, POTASSIUM CHLORIDE, SODIUM BICARBONATE, SODIUM CHLORIDE	
204560	GANCICLOVIR	
204568	EFAVIRENZ, LAMIVUDINE, AND TENOFOVIR DISOPROXIL FUMARATE	
204569	BELSOMRA	
204569	BELSOMRA	
204569	BELSOMRA	
204569	BELSOMRA	
204571	TESTOSTERONE	
204572	RIVASTIGMINE TARTRATE	
204572	RIVASTIGMINE TARTRATE	
204572	RIVASTIGMINE TARTRATE	
204572	RIVASTIGMINE TARTRATE	
204574	TETRABENAZINE	
204574	TETRABENAZINE	
204575	HYDROCODONE BITARTRATE AND IBUPROFEN	
204582	BUSPIRONE HYDROCHLORIDE	
204582	BUSPIRONE HYDROCHLORIDE	
204582	BUSPIRONE HYDROCHLORIDE	
204582	BUSPIRONE HYDROCHLORIDE	
204584	TOLCAPONE	
204587	RITONAVIR	
204589	EPTIFIBATIDE	
204589	EPTIFIBATIDE	
204590	CELECOXIB	
204590	CELECOXIB	
204590	CELECOXIB	
204590	CELECOXIB	
204591	SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE	
204591	SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE	
204591	SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE	
204592	ZORVOLEX	
204592	ZORVOLEX	
204593	ADAPALENE	
204595	FELBAMATE	
204595	FELBAMATE	
204597	FLUOXETINE HYDROCHLORIDE	
204597	FLUOXETINE HYDROCHLORIDE	
204597	FLUOXETINE HYDROCHLORIDE	
204598	FENOFIBRATE	
204598	FENOFIBRATE	
204599	LEVOCETIRIZINE DIHYDROCHLORIDE	
204602	METHYLPHENIDATE HYDROCHLORIDE	
204602	METHYLPHENIDATE HYDROCHLORIDE	
204603	OXYCODONE HYDROCHLORIDE	
204604	MONTELUKAST SODIUM	
204605	ACYCLOVIR	
204606	TRIAMCINOLONE ACETONIDE	
204607	DECITABINE	
204608	TRIAMCINOLONE ACETONIDE	
204609	DONEPEZIL HYDROCHLORIDE	
204609	DONEPEZIL HYDROCHLORIDE	
204613	CIPROFLOXACIN HYDROCHLORIDE	
204616	OXALIPLATIN	
204616	OXALIPLATIN	
204618	ETOMIDATE	
204621	NEVIRAPINE	
204621	NEVIRAPINE	
204623	PENNSAID	
204627	HYDROCODONE BITARTRATE, CHLORPHENIRAMINE MALEATE AND PSEUDOEPHEDRINE HYDROCHLORIDE 	
204629	JARDIANCE	
204629	JARDIANCE	
204630	PROVAYBLUE	
204632	VARDENAFIL HYDROCHLORIDE	
204632	VARDENAFIL HYDROCHLORIDE	
